Date,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry,year,month,day,day_of_year,week_of_year,quarter,season,month_sin,month_cos,day_sin,day_cos,day_of_year_sin,day_of_year_cos,week_of_year_sin,week_of_year_cos,quarter_sin,quarter_cos,season_sin,season_cos
2017-06-12,0.0,0.6488706365503081,0.7983651226158037,0.3824670546524851,0.2608695652173911,2017,6,12,163,24,2,3,1.2246467991473532e-16,-1.0,0.5877852522924732,-0.8090169943749473,0.3294084822245304,-0.9441875088341993,0.24702448379080302,-0.9690092385565203,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2017-06-13,0.0,0.646817248459959,0.8474114441416891,0.3815639842129907,0.2608695652173911,2017,6,13,164,24,2,3,1.2246467991473532e-16,-1.0,0.40673664307580004,-0.913545457642601,0.3131070409358269,-0.9497178427914316,0.24702448379080302,-0.9690092385565203,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2017-06-14,0.0,0.6372347707049968,0.8583106267029972,0.3537025888019265,0.2173913043478259,2017,6,14,165,24,2,3,1.2246467991473532e-16,-1.0,0.20791169081775931,-0.9781476007338057,0.29671281927349075,-0.9549667548552551,0.24702448379080302,-0.9690092385565203,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2017-06-15,0.0,0.6324435318275157,0.8310626702997275,0.3528329654157469,0.2608695652173911,2017,6,15,166,24,2,3,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0,0.28023067519921585,-0.9599326896597447,0.24702448379080302,-0.9690092385565203,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2017-06-16,0.0,0.6290212183436004,0.869209809264305,0.3472807545655227,0.2608695652173911,2017,6,16,167,24,2,3,1.2246467991473532e-16,-1.0,-0.20791169081775907,-0.9781476007338057,0.26366549272800704,-0.9646141756912435,0.24702448379080302,-0.9690092385565203,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2017-06-17,0.0,0.6283367556468173,0.8392370572207084,0.341360626128838,0.2608695652173911,2017,6,17,168,24,2,3,1.2246467991473532e-16,-1.0,-0.4067366430758002,-0.9135454576426009,0.24702218048093552,-0.9690098257244062,0.24702448379080302,-0.9690092385565203,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2017-06-18,0.0,0.623545516769336,0.757493188010899,0.3836377015184962,0.2608695652173911,2017,6,18,169,24,2,3,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,0.23030567023061221,-0.9731183372332619,0.24702448379080302,-0.9690092385565203,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2017-06-19,0.0,0.6255989048596853,0.7765667574931878,0.4703324637099473,0.2608695652173911,2017,6,19,170,25,2,3,1.2246467991473532e-16,-1.0,-0.743144825477394,-0.6691306063588585,0.21352091543979612,-0.9769384927771817,0.12875063285905658,-0.9916770011139677,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2017-06-20,0.0,0.6242299794661192,0.8092643051771116,0.3927353000200682,0.2608695652173911,2017,6,20,171,25,2,3,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0.19667288979357647,-0.980469160361632,0.12875063285905658,-0.9916770011139677,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2017-06-21,0.0,0.6180698151950721,0.8501362397820162,0.387283430329788,0.2608695652173911,2017,6,21,172,25,2,3,1.2246467991473532e-16,-1.0,-0.9510565162951535,-0.30901699437494756,0.1797665857255624,-0.9837092937736097,0.12875063285905658,-0.9916770011139677,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2017-06-22,0.0,0.6146475017111568,0.8801089918256131,0.4206970365910765,0.2608695652173911,2017,6,22,173,25,2,3,1.2246467991473532e-16,-1.0,-0.9945218953682733,-0.10452846326765423,0.16280701293851715,-0.986657932891657,0.12875063285905658,-0.9916770011139677,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2017-06-23,0.0,0.6105407255304587,0.8801089918256131,0.3848083483845073,0.2608695652173911,2017,6,23,174,25,2,3,1.2246467991473532e-16,-1.0,-0.9945218953682734,0.10452846326765299,0.1457991969198751,-0.9893142039703663,0.12875063285905658,-0.9916770011139677,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2017-06-24,0.0,0.6057494866529776,0.8964577656675747,0.3488193190179947,0.2608695652173911,2017,6,24,175,25,2,3,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.30901699437494723,0.12874817745258132,-0.99167731989929,0.12875063285905658,-0.9916770011139677,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2017-06-25,0.0,0.6050650239561943,0.869209809264305,0.4518362432269718,0.2608695652173911,2017,6,25,176,25,2,3,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0.11165900712169512,-0.993746580436178,0.12875063285905658,-0.9916770011139677,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2017-06-26,0.0,0.6057494866529776,0.8882833787465938,0.4643119941133187,0.3043478260869565,2017,6,26,177,26,2,3,1.2246467991473532e-16,-1.0,-0.743144825477394,0.6691306063588585,0.09453674981719912,-0.9955213724144752,0.00860957184777772,-0.9999629369494641,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2017-06-27,0.0,0.6023271731690625,0.9128065395095366,0.3828684192922604,0.3043478260869565,2017,6,27,178,26,2,3,1.2246467991473532e-16,-1.0,-0.5877852522924734,0.8090169943749473,0.07738647923346301,-0.9970011699250151,0.00860957184777772,-0.9999629369494641,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2017-06-28,0.038632986627043,0.6030116358658455,0.8201634877384194,0.3889557829955181,0.2608695652173911,2017,6,28,179,26,2,3,1.2246467991473532e-16,-1.0,-0.40673664307580015,0.913545457642601,0.06021327736579302,-0.9981855344718586,0.00860957184777772,-0.9999629369494641,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2017-06-29,0.1099554234769688,0.613963039014374,0.7738419618528609,0.5041474346110109,0.3478260869565217,2017,6,29,180,26,2,3,1.2246467991473532e-16,-1.0,-0.20791169081775898,0.9781476007338057,0.04302223300453059,-0.99907411510223,0.00860957184777772,-0.9999629369494641,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2017-06-30,0.1396731054977711,0.6249144421629023,0.6757493188010899,0.6077664057796508,0.3478260869565217,2017,6,30,181,26,2,3,1.2246467991473532e-16,-1.0,-1.133107779529596e-15,1.0,0.02581844022713308,-0.9996666485105112,0.00860957184777772,-0.9999629369494641,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2017-07-01,0.0,0.6344969199178645,0.6948228882833787,0.6960331794768881,0.3478260869565217,2017,7,1,182,26,3,3,-0.4999999999999997,-0.8660254037844388,0.20791169081775931,0.9781476007338057,0.008606996888688698,-0.9999629591162655,0.00860957184777772,-0.9999629369494641,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-02,0.0,0.6351813826146475,0.6948228882833787,0.6089370526456621,0.3043478260869565,2017,7,2,183,26,3,3,-0.4999999999999997,-0.8660254037844388,0.40673664307580015,0.9135454576426009,-0.008606996888688009,-0.9999629591162655,0.00860957184777772,-0.9999629369494641,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-03,0.0,0.6303901437371664,0.7629427792915531,0.5280620777309519,0.3043478260869565,2017,7,3,184,27,3,3,-0.4999999999999997,-0.8660254037844388,0.5877852522924731,0.8090169943749475,-0.02581844022713239,-0.9996666485105112,-0.11165634974847528,-0.9937468790194243,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-04,0.0,0.6276522929500343,0.8174386920980925,0.4894976252592147,0.2608695652173911,2017,7,4,185,27,3,3,-0.4999999999999997,-0.8660254037844388,0.7431448254773941,0.6691306063588582,-0.04302223300453034,-0.99907411510223,-0.11165634974847528,-0.9937468790194243,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-05,0.0,0.6160164271047228,0.8419618528610353,0.4484580908421969,0.2608695652173911,2017,7,5,186,27,3,3,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,-0.060213277365792774,-0.9981855344718586,-0.11165634974847528,-0.9937468790194243,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-06,0.0,0.6009582477754964,0.8610354223433241,0.3792895845875978,0.2173913043478259,2017,7,6,187,27,3,3,-0.4999999999999997,-0.8660254037844388,0.9510565162951535,0.30901699437494745,-0.07738647923346322,-0.9970011699250151,-0.11165634974847528,-0.9937468790194243,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-07,0.0,0.5927446954141,0.8801089918256131,0.3689544451133855,0.2173913043478259,2017,7,7,188,27,3,3,-0.4999999999999997,-0.8660254037844388,0.9945218953682733,0.10452846326765346,-0.09453674981719933,-0.9955213724144752,-0.11165634974847528,-0.9937468790194243,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-08,0.0,0.5872689938398359,0.8991825613079019,0.3487189778580506,0.1739130434782608,2017,7,8,189,27,3,3,-0.4999999999999997,-0.8660254037844388,0.9945218953682734,-0.10452846326765333,-0.11165900712169444,-0.9937465804361781,-0.11165634974847528,-0.9937468790194243,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-09,0.0,0.5824777549623548,0.9128065395095366,0.3536691417486119,0.1739130434782608,2017,7,9,190,27,3,3,-0.4999999999999997,-0.8660254037844388,0.9510565162951536,-0.30901699437494734,-0.12874817745258066,-0.99167731989929,-0.11165634974847528,-0.9937468790194243,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-10,0.0,0.5824777549623548,0.8855585831062669,0.392333935380293,0.1739130434782608,2017,7,10,191,28,3,3,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,-0.14579919691987442,-0.9893142039703664,-0.23030297164060748,-0.9731189758983767,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-11,0.0,0.5790554414784395,0.9019073569482288,0.3792226904809685,0.1304347826086956,2017,7,11,192,28,3,3,-0.4999999999999997,-0.8660254037844388,0.7431448254773945,-0.6691306063588579,-0.16280701293851646,-0.9866579328916572,-0.23030297164060748,-0.9731189758983767,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-12,0.0,0.5763175906913074,0.8964577656675747,0.3945414408990568,0.1304347826086956,2017,7,12,193,28,3,3,-0.4999999999999997,-0.8660254037844388,0.5877852522924732,-0.8090169943749473,-0.17976658572556214,-0.9837092937736098,-0.23030297164060748,-0.9731189758983767,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-13,0.0,0.5715263518138263,0.8991825613079019,0.3608937052645662,0.1304347826086956,2017,7,13,194,28,3,3,-0.4999999999999997,-0.8660254037844388,0.40673664307580004,-0.913545457642601,-0.19667288979357622,-0.9804691603616321,-0.23030297164060748,-0.9731189758983767,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-14,0.0,0.5687885010266942,0.8528610354223432,0.380292996187036,0.1304347826086956,2017,7,14,195,28,3,3,-0.4999999999999997,-0.8660254037844388,0.20791169081775931,-0.9781476007338057,-0.2135209154397959,-0.9769384927771817,-0.23030297164060748,-0.9731189758983767,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-15,0.0,0.5653661875427791,0.7983651226158037,0.3913974178874841,0.1304347826086956,2017,7,15,196,28,3,3,-0.4999999999999997,-0.8660254037844388,5.66553889764798e-16,-1.0,-0.23030567023061196,-0.973118337233262,-0.23030297164060748,-0.9731189758983767,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-16,0.0,0.5605749486652978,0.7275204359673024,0.4442437621245569,0.1739130434782608,2017,7,16,197,28,3,3,-0.4999999999999997,-0.8660254037844388,-0.20791169081775907,-0.9781476007338057,-0.24702218048093527,-0.9690098257244063,-0.23030297164060748,-0.9731189758983767,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-17,0.0,0.5605749486652978,0.7356948228882834,0.4408321626864673,0.1739130434782608,2017,7,17,198,29,3,3,-0.4999999999999997,-0.8660254037844388,-0.4067366430758002,-0.9135454576426009,-0.2636654927280072,-0.9646141756912435,-0.34560961748412156,-0.9383783843964434,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-18,0.0,0.5564681724845999,0.7956403269754768,0.3996588400561911,0.1304347826086956,2017,7,18,199,29,3,3,-0.4999999999999997,-0.8660254037844388,-0.587785252292473,-0.8090169943749475,-0.2802306751992161,-0.9599326896597445,-0.34560961748412156,-0.9383783843964434,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-19,0.0,0.5544147843942506,0.8310626702997275,0.3918991236872033,0.1304347826086956,2017,7,19,200,29,3,3,-0.4999999999999997,-0.8660254037844388,-0.743144825477394,-0.6691306063588585,-0.2967128192734901,-0.9549667548552553,-0.34560961748412156,-0.9383783843964434,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-20,0.0,0.5482546201232035,0.8555858310626703,0.3593551408120945,0.1304347826086956,2017,7,20,201,29,3,3,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,-0.3131070409358267,-0.9497178427914317,-0.34560961748412156,-0.9383783843964434,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-21,0.0,0.5475701574264202,0.877384196185286,0.4045421098401232,0.1304347826086956,2017,7,21,202,29,3,3,-0.4999999999999997,-0.8660254037844388,-0.9510565162951535,-0.30901699437494756,-0.3294084822245302,-0.9441875088341994,-0.34560961748412156,-0.9383783843964434,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-22,0.0,0.5448323066392882,0.9019073569482288,0.3859789952505184,0.0869565217391303,2017,7,22,203,29,3,3,-0.4999999999999997,-0.8660254037844388,-0.9945218953682733,-0.10452846326765423,-0.3456123126707333,-0.9383773917408642,-0.34560961748412156,-0.9383783843964434,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-23,0.0,0.5441478439425051,0.9128065395095366,0.4168171784065824,0.1304347826086956,2017,7,23,204,29,3,3,-0.4999999999999997,-0.8660254037844388,-0.9945218953682734,0.10452846326765299,-0.3617137307297674,-0.9322892131745134,-0.34560961748412156,-0.9383783843964434,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-24,0.0950965824665676,0.5455167693360714,0.76566757493188,0.408689544451134,0.1304347826086956,2017,7,24,205,30,3,3,-0.4999999999999997,-0.8660254037844388,-0.9510565162951536,0.30901699437494723,-0.37770796520396466,-0.9259247771938499,-0.45590404904161974,-0.8900289310283438,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-25,0.0356612184249628,0.5592060232717317,0.6784741144414168,0.6606461970700381,0.2173913043478259,2017,7,25,206,30,3,3,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,-0.39359027665646645,-0.9192859697186105,-0.45590404904161974,-0.8900289310283438,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-26,0.0029717682020802,0.5633127994524298,0.6784741144414168,0.6406783062412201,0.2173913043478259,2017,7,26,207,30,3,3,-0.4999999999999997,-0.8660254037844388,-0.743144825477394,0.6691306063588585,-0.4093559588156211,-0.9123747579707274,-0.45590404904161974,-0.8900289310283438,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-27,0.0,0.5694729637234772,0.76566757493188,0.546090039467523,0.1739130434782608,2017,7,27,208,30,3,3,-0.4999999999999997,-0.8660254037844388,-0.5877852522924734,0.8090169943749473,-0.42500033996955394,-0.9051931898913975,-0.45590404904161974,-0.8900289310283438,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-28,0.0,0.5633127994524298,0.8147138964577656,0.5039467522911232,0.2173913043478259,2017,7,28,209,30,3,3,-0.4999999999999997,-0.8660254037844388,-0.40673664307580015,0.913545457642601,-0.4405187843504952,-0.8977433935342336,-0.45590404904161974,-0.8900289310283438,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-29,0.0,0.5503080082135523,0.8637602179836512,0.4492273730684326,0.1739130434782608,2017,7,29,210,30,3,3,-0.4999999999999997,-0.8660254037844388,-0.20791169081775898,0.9781476007338057,-0.455906693508459,-0.8900275764346766,-0.45590404904161974,-0.8900289310283438,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-30,0.0,0.5475701574264202,0.877384196185286,0.471603451735902,0.1739130434782608,2017,7,30,211,30,3,3,-0.4999999999999997,-0.8660254037844388,-1.133107779529596e-15,1.0,-0.47115950767386394,-0.8820480249558535,-0.45590404904161974,-0.8900289310283438,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-07-31,0.0,0.5434633812457221,0.9209809264305177,0.4398287510870293,0.1304347826086956,2017,7,31,212,31,3,3,-0.4999999999999997,-0.8660254037844388,0.2079116908177585,0.9781476007338058,-0.4862727071086902,-0.8738071036110807,-0.5595867178701383,-0.8287718052536092,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-01,0.0,0.5338809034907599,0.983651226158038,0.424510000668941,0.1304347826086956,2017,8,1,213,31,3,3,-0.8660254037844385,-0.5000000000000004,0.20791169081775931,0.9781476007338057,-0.5012418134457756,-0.8653072543632061,-0.5595867178701383,-0.8287718052536092,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-02,0.0,0.5290896646132786,0.983651226158038,0.3938390527794502,0.0869565217391303,2017,8,2,214,31,3,3,-0.8660254037844385,-0.5000000000000004,0.40673664307580015,0.9135454576426009,-0.5160623910158526,-0.8565509959010037,-0.5595867178701383,-0.8287718052536092,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-03,0.0,0.5201916495550993,0.9999999999999998,0.3035320088300222,0.0869565217391303,2017,8,3,215,31,3,3,-0.8660254037844385,-0.5000000000000004,0.5877852522924731,0.8090169943749475,-0.5307300481619331,-0.8475409228928312,-0.5595867178701383,-0.8287718052536092,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-04,0.0,0.5167693360711842,0.9918256130790192,0.307913572814235,0.0869565217391303,2017,8,4,216,31,3,3,-0.8660254037844385,-0.5000000000000004,0.7431448254773941,0.6691306063588582,-0.5452404385406507,-0.8382797052177745,-0.5595867178701383,-0.8287718052536092,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-05,0.0,0.5112936344969201,0.9754768392370572,0.2952705866613152,0.0869565217391303,2017,8,5,217,31,3,3,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-0.5595892624101763,-0.828770087174504,-0.5595867178701383,-0.8287718052536092,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-06,0.0,0.5099247091033539,0.9645776566757492,0.3078132316542912,0.0869565217391303,2017,8,6,218,31,3,3,-0.8660254037844385,-0.5000000000000004,0.9510565162951535,0.30901699437494745,-0.5737722679043243,-0.8190148866680802,-0.5595867178701383,-0.8287718052536092,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-07,0.0,0.5099247091033539,0.9291553133514984,0.3579838116261957,0.0869565217391303,2017,8,7,219,32,3,3,-0.8660254037844385,-0.5000000000000004,0.9945218953682733,0.10452846326765346,-0.5877852522924734,-0.8090169943749472,-0.6551539628224615,-0.7554953904545181,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-08,0.0,0.5112936344969201,0.9318801089918254,0.4056793096528195,0.0869565217391303,2017,8,8,220,32,3,3,-0.8660254037844385,-0.5000000000000004,0.9945218953682734,-0.10452846326765333,-0.6016240632249227,-0.7987793728863648,-0.6551539628224615,-0.7554953904545181,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-09,0.0,0.5106091718001371,0.9455040871934604,0.4257140945882667,0.043478260869565,2017,8,9,221,32,3,3,-0.8660254037844385,-0.5000000000000004,0.9510565162951536,-0.30901699437494734,-0.6152845999633277,-0.7883050558305253,-0.6551539628224615,-0.7554953904545181,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-10,0.0,0.5092402464065711,0.9209809264305177,0.4348116930898389,0.0869565217391303,2017,8,10,222,32,3,3,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,-0.6287628145958345,-0.7775971469736268,-0.6551539628224615,-0.7554953904545181,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-11,0.0,0.507871321013005,0.7929155313351497,0.4435413740049503,0.043478260869565,2017,8,11,223,32,3,3,-0.8660254037844385,-0.5000000000000004,0.7431448254773945,-0.6691306063588579,-0.6420547132365636,-0.7666588193001592,-0.6551539628224615,-0.7554953904545181,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-12,0.0772659732540861,0.5201916495550993,0.6512261580381471,0.6820523111913841,0.0869565217391303,2017,8,12,224,32,3,3,-0.8660254037844385,-0.5000000000000004,0.5877852522924732,-0.8090169943749473,-0.655156357209085,-0.7554933140726804,-0.6551539628224615,-0.7554953904545181,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-13,0.0,0.5297741273100618,0.7138964577656675,0.7247307512208174,0.1739130434782608,2017,8,13,225,32,3,3,-0.8660254037844385,-0.5000000000000004,0.40673664307580004,-0.913545457642601,-0.6680638642135333,-0.7441039398713608,-0.6551539628224615,-0.7554953904545181,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-14,0.0,0.5311430527036278,0.7874659400544959,0.6388052712556025,0.2173913043478259,2017,8,14,226,33,3,3,-0.8660254037844385,-0.5000000000000004,0.20791169081775931,-0.9781476007338057,-0.6807734094770159,-0.7324940716135792,-0.7412198169399385,-0.6712623801283102,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-15,0.0,0.5263518138261467,0.8256130790190734,0.6889089571208777,0.2173913043478259,2017,8,15,227,33,3,3,-0.8660254037844385,-0.5000000000000004,5.66553889764798e-16,-1.0,-0.6932812268869771,-0.7206671495538615,-0.7412198169399385,-0.6712623801283102,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-16,0.0,0.5229295003422314,0.8610354223433241,0.5067897518228643,0.1739130434782608,2017,8,16,228,33,3,3,-0.8660254037844385,-0.5000000000000004,-0.20791169081775907,-0.9781476007338057,-0.7055836101071774,-0.70862667826446,-0.7412198169399385,-0.6712623801283102,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-17,0.0,0.5167693360711842,0.8664850136239781,0.4481905144156799,0.1304347826086956,2017,8,17,229,33,3,3,-0.8660254037844385,-0.5000000000000004,-0.4067366430758002,-0.9135454576426009,-0.7176769136759615,-0.6963762255968726,-0.7412198169399385,-0.6712623801283102,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-18,0.0,0.5119780971937031,0.8991825613079019,0.3967154993645059,0.1304347826086956,2017,8,18,230,33,3,3,-0.8660254037844385,-0.5000000000000004,-0.587785252292473,-0.8090169943749475,-0.7295575540864876,-0.6839194216246105,-0.7412198169399385,-0.6712623801283102,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-19,0.0,0.5071868583162218,0.8855585831062669,0.3985216402434945,0.1304347826086956,2017,8,19,231,33,3,3,-0.8660254037844385,-0.5000000000000004,-0.743144825477394,-0.6691306063588585,-0.7412220108485957,-0.6712599575675315,-0.7412198169399385,-0.6712623801283102,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-20,0.0,0.506502395619439,0.8092643051771116,0.5003344705331461,0.1739130434782608,2017,8,20,232,33,3,3,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-0.7526668275320083,-0.6584015846980489,-0.7412198169399385,-0.6712623801283102,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-21,0.0,0.5030800821355237,0.7384196185286103,0.4747140276941601,0.1739130434782608,2017,8,21,233,34,3,3,-0.8660254037844385,-0.5000000000000004,-0.9510565162951535,-0.30901699437494756,-0.7638886127905429,-0.64534811322955,-0.8165361074816421,-0.5772943661415104,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-22,0.0,0.5023956194387407,0.7302452316076293,0.4703993578165764,0.1739130434782608,2017,8,22,234,34,3,3,-0.8660254037844385,-0.5000000000000004,-0.9945218953682733,-0.10452846326765423,-0.7748840413670406,-0.6321034111873488,-0.8165361074816421,-0.5772943661415104,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-23,0.0,0.4996577686516086,0.7765667574931878,0.4467857381764666,0.1739130434782608,2017,8,23,235,34,3,3,-0.8660254037844385,-0.5000000000000004,-0.9945218953682734,0.10452846326765299,-0.7856498550787144,-0.6186714032625032,-0.8165361074816421,-0.5772943661415104,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-24,0.0,0.4962354551676935,0.8365122615803813,0.450464914041073,0.1739130434782608,2017,8,24,236,34,3,3,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.30901699437494723,-0.7961828637826154,-0.6050560696488494,-0.8165361074816421,-0.5772943661415104,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-25,0.0,0.4934976043805614,0.8501362397820162,0.4030035453876515,0.1739130434782608,2017,8,25,237,34,3,3,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,-0.8064799463209447,-0.5912614448635782,-0.8165361074816421,-0.5772943661415104,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-26,0.0,0.4907597535934294,0.8801089918256131,0.399491604789618,0.1739130434782608,2017,8,26,238,34,3,3,-0.8660254037844385,-0.5000000000000004,-0.743144825477394,0.6691306063588585,-0.8165380514459157,-0.5772916165517278,-0.8165361074816421,-0.5772943661415104,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-27,0.0,0.4900752908966461,0.8910081743869209,0.4156130844872567,0.1739130434782608,2017,8,27,239,34,3,3,-0.8660254037844385,-0.5000000000000004,-0.5877852522924734,0.8090169943749473,-0.8263541987239094,-0.5631507242749187,-0.8165361074816421,-0.5772943661415104,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-28,0.0,0.4900752908966461,0.8855585831062669,0.4179543782192789,0.1739130434782608,2017,8,28,240,35,3,3,-0.8660254037844385,-0.5000000000000004,-0.40673664307580015,0.913545457642601,-0.8359254794186365,-0.5488429582847199,-0.8800105575885815,-0.4749541225556778,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2017-08-29,0.0,0.485968514715948,0.8337874659400544,0.4173188842063016,0.1739130434782608,2017,8,29,241,35,3,3,-0.8660254037844385,-0.5000000000000004,-0.20791169081775898,0.9781476007338057,-0.8452490573530634,-0.5343725582809785,-0.8800105575885815,-0.4749541225556778,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
